"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2020 PP)",1.027,0.0882,14.46,308.01,216.84,0.937,1.12,1.04,2203,1,195,,,20.84
"       (2020 PB1)",2.182,0.5436,9.29,231.25,177.44,0.996,3.37,3.22,192,4,62,,,21.02
"       (2020 PN3)",2.128,0.7908,7.25,211.45,233.30,0.445,3.81,3.11,1089,1,32,,,21.08
"       (2020 PS3)",2.324,0.7158,18.80,144.03,93.10,0.661,3.99,3.54,33,6,61,,,21.40
"       (2020 PM4)",1.782,0.4786,5.50,329.39,311.28,0.929,2.63,2.38,216,5,213,,,21.84
"       (2020 PS4)",2.147,0.7848,6.50,10.24,76.83,0.462,3.83,3.15,29,7,24,,,21.70
"       (2020 PY4)",2.531,0.8067,8.61,142.24,65.70,0.489,4.57,4.03,1456,2,32,,,21.30
"       (2020 QD)",2.399,0.7311,4.00,38.10,40.82,0.645,4.15,3.71,50,5,66,,,21.30
"       (2020 QZ3)",1.923,0.5384,8.51,192.74,246.74,0.888,2.96,2.67,3167,0,76,,,20.90
"       (2020 QH4)",3.49,0.8602,55.67,329.96,266.31,0.488,6.49,6.52,19,8,216,,,19.70
"       (2020 QQ5)",2.157,0.6497,8.10,172.78,86.48,0.756,3.56,3.17,1343,0,94,,,21.30
"       (2020 QC6)",2.169,0.5989,5.97,169.98,249.51,0.870,3.47,3.19,1088,1,41,,,20.56
"       (2020 QF6)",2.724,0.6519,73.64,249.00,145.39,0.948,4.50,4.5,3309,0,82,,,17.80
"       (2020 QR7)",2.494,0.5945,11.78,114.93,339.91,1.011,3.98,3.94,2981,0,65,,,19.14
"       (2020 RB)",3.263,0.6948,59.14,330.11,346.90,0.996,5.53,5.89,71,5,192,,,19.00
"       (2020 RC)",1.553,0.3532,29.03,342.54,28.90,1.005,2.10,1.94,21,7,283,,,21.95
"       (2020 RG)",1.761,0.4101,14.12,324.63,337.62,1.039,2.48,2.34,175,4,80,,,20.85
"       (2020 RH7)",1.518,0.4398,43.85,3.83,128.55,0.850,2.19,1.87,788,1,96,,,20.14
"       (2020 SL1)",2.517,0.6378,13.75,275.19,331.88,0.912,4.12,3.99,5818,1,62,,,17.50
"       (2020 ST1)",2.452,0.5777,7.97,232.85,180.46,1.036,3.87,3.84,130,4,738,,,22.00
"       (2020 SH2)",1.305,0.3911,44.21,359.40,262.08,0.794,1.81,1.49,2208,0,141,,,21.99
"       (2020 SE3)",2.539,0.8500,11.86,326.13,263.04,0.381,4.70,4.05,32,7,67,,,20.97
"       (2020 SP4)",2.83,0.6575,12.84,314.03,19.30,0.969,4.69,4.76,24,7,32,,,21.90
"       (2020 TF)",1.089,0.3028,19.22,221.22,271.36,0.759,1.42,1.14,3246,0,139,,,21.69
"       (2020 TT)",1.788,0.6983,5.89,311.01,297.11,0.539,3.04,2.39,7,9,33,,,21.75
"       (2020 TX2)",2.407,0.7328,26.60,12.33,101.41,0.643,4.17,3.74,67,5,57,,,20.80
"       (2020 TU5)",1.59,0.3629,56.84,42.48,345.12,1.013,2.17,2,2934,1,43,,,20.34
"       (2020 UF2)",1.13,0.3057,3.07,235.60,34.39,0.784,1.48,1.2,647,3,59,,,21.73
"       (2020 UQ4)",2.271,0.5434,10.41,292.60,356.42,1.037,3.50,3.42,3505,0,28,,,20.33
"       (2020 UR6)",1.779,0.4907,8.10,311.48,161.62,0.906,2.65,2.37,232,4,89,,,20.83
"       (2020 UW6)",1.707,0.7975,5.76,204.44,79.28,0.346,3.07,2.23,27,7,81,,,21.90
"       (2020 VM1)",2.488,0.6111,45.43,31.37,330.20,0.968,4.01,3.93,21,8,91,,,20.80
"       (2020 VZ5)",0.8891,0.2931,22.63,246.15,44.67,0.628,1.15,0.838,113,3,114,,,21.08
"       (2020 WG)",2.51,0.6007,7.62,32.77,348.85,1.002,4.02,3.98,1331,0,191,,,21.73
"       (2020 WP1)",1.768,0.4766,38.67,247.45,213.16,0.926,2.61,2.35,2681,0,151,,,20.16
"       (2020 WT2)",1.343,0.3060,23.02,263.21,224.29,0.932,1.75,1.56,4191,0,142,,,21.05
"       (2020 WB3)",2.473,0.6146,20.51,5.89,29.13,0.953,3.99,3.89,1442,0,88,,,20.30
"       (2020 WA5)",2.02,0.4946,5.72,307.57,167.55,1.021,3.02,2.87,142,4,284,,,21.78
"       (2020 WL5)",2.376,0.6134,16.82,30.06,334.18,0.919,3.83,3.66,19,8,48,,,21.40
"       (2020 WM5)",2.834,0.7042,15.64,67.04,316.38,0.838,4.83,4.77,81,4,205,,,20.19
"       (2020 WU5)",1.059,0.1017,41.48,112.85,84.51,0.951,1.17,1.09,4474,1,369,0,1,18.70
"       (2020 XP)",2.002,0.4987,3.59,254.19,125.54,1.004,3.00,2.83,999,0,88,,,21.88
"       (2020 XQ)",1.931,0.6523,16.67,56.03,275.95,0.671,3.19,2.68,53,6,51,,,21.45
"       (2020 XR)",2.497,0.6125,13.96,249.70,163.10,0.968,4.03,3.95,4173,0,159,,,19.90
"       (2020 XL3)",1.956,0.7946,1.57,282.09,50.09,0.402,3.51,2.73,26,8,112,,,21.27
"       (2020 XD5)",1.614,0.5428,8.60,98.64,115.19,0.738,2.49,2.05,4158,0,257,,,19.81
"       (2020 XE6)",2.415,0.5726,9.51,333.91,21.57,1.032,3.80,3.75,172,5,53,,,19.99
"       (2020 XU6)",2.216,0.5474,3.89,164.32,6.66,1.003,3.43,3.3,198,4,394,,,21.04
"       (2020 YL1)",1.982,0.6026,48.93,283.31,71.22,0.788,3.18,2.79,1123,0,86,,,20.43
"       (2020 YC3)",2.209,0.7390,15.17,132.69,78.75,0.577,3.84,3.28,266,3,105,,,20.23
"       (2020 YQ3)",1.88,0.5855,4.41,93.18,301.62,0.779,2.98,2.58,6635,0,256,,,20.02
"       (2021 AE4)",1.16,0.1624,15.78,49.54,172.44,0.971,1.35,1.25,1665,1,40,,,21.78
"       (2021 AL6)",2.436,0.6569,17.39,251.86,125.98,0.836,4.04,3.8,1464,0,106,,,20.57
"       (2021 AV7)",3.072,0.7030,28.98,153.15,39.67,0.912,5.23,5.38,1857,0,300,,,18.93
"       (2021 AF8)",2.016,0.5171,9.71,42.46,168.98,0.973,3.06,2.86,3533,0,402,1,3,20.22
"       (2021 BW)",2.599,0.7203,28.06,317.62,66.91,0.727,4.47,4.19,35,7,39,,,20.60
"       (2021 BF3)",2.64,0.6154,1.22,90.60,305.62,1.015,4.26,4.29,143,5,21,,,21.64
"       (2021 BM3)",2.39,0.7014,19.51,324.89,81.20,0.714,4.07,3.7,1252,0,119,,,21.47
"       (2021 CJ2)",1.381,0.7328,3.94,107.68,261.81,0.369,2.39,1.62,485,2,33,,,21.58
"       (2021 CK2)",2.633,0.6970,7.83,305.81,134.28,0.798,4.47,4.27,204,3,224,,,20.68
"       (2021 CF4)",1.53,0.7397,6.68,182.32,96.47,0.398,2.66,1.89,35,7,55,,,21.66
"       (2021 CW4)",1.757,0.5402,6.94,204.80,225.05,0.808,2.71,2.33,2610,0,243,,,19.65
"       (2021 CD6)",2.227,0.5575,15.87,196.18,202.53,0.986,3.47,3.32,945,2,52,,,20.33
"       (2021 DC2)",1.803,0.6865,5.52,150.06,100.94,0.565,3.04,2.42,33,7,24,,,21.83
"       (2021 DH2)",2.168,0.7583,5.31,333.04,87.18,0.524,3.81,3.19,29,7,85,,,21.73
"       (2021 DM2)",1.332,0.2869,21.64,149.30,221.52,0.950,1.71,1.54,5394,0,62,,,20.86
"       (2021 EV)",2.145,0.5119,8.83,30.58,188.66,1.047,3.24,3.14,2138,1,117,,,20.71
"       (2021 EJ4)",2.7,0.6666,28.50,140.81,126.14,0.900,4.50,4.44,57,6,29,,,20.78
"       (2021 ED5)",2.615,0.7339,5.91,182.13,112.65,0.696,4.53,4.23,42,6,63,,,20.16
"       (2021 FG3)",2.816,0.7078,6.85,196.18,69.04,0.823,4.81,4.72,62,5,39,,,20.96
"       (2021 GY3)",1.686,0.6060,17.03,181.60,278.59,0.664,2.71,2.19,33,6,86,,,21.76
"       (2021 GM4)",1.523,0.3515,5.25,295.08,323.98,0.988,2.06,1.88,5468,0,253,,,21.81
"       (2021 GB6)",1.925,0.7441,6.21,336.15,103.99,0.493,3.36,2.67,3678,1,72,,,20.42
"       (2021 GM6)",2.587,0.6649,35.67,182.36,122.37,0.867,4.31,4.16,43,6,56,,,20.19
"       (2021 GX12)",1.506,0.3763,20.66,33.77,49.70,0.939,2.07,1.85,1669,1,36,,,21.31
"       (2021 GN16)",1.189,0.1936,42.74,211.79,215.02,0.959,1.42,1.3,75,5,35,,,21.73
"       (2021 GP16)",1.057,0.3166,15.04,209.52,110.57,0.722,1.39,1.09,969,1,177,,,21.94
"       (2021 HC3)",1.122,0.6755,28.40,219.54,132.15,0.364,1.88,1.19,1556,1,145,,,21.57
"       (2021 HK12)",3.286,0.6840,47.02,187.08,168.83,1.038,5.53,5.96,2452,0,77,,,17.66
"       (2021 JY)",1.595,0.5766,36.16,44.51,76.60,0.675,2.51,2.01,2425,0,121,,,18.80
"       (2021 JF6)",2.463,0.9359,9.23,10.44,42.50,0.158,4.77,3.87,47,7,34,,,19.93
"       (2021 KD)",1.119,0.1036,26.02,66.92,235.64,1.003,1.23,1.18,2425,0,121,,,21.68
"       (2021 KT1)",2.118,0.5246,28.68,69.61,154.31,1.007,3.23,3.08,1113,0,214,,,21.40
"       (2021 KG10)",1.519,0.3550,15.80,271.28,20.64,0.980,2.06,1.87,3241,0,101,,,19.93
"       (2021 KA17)",0.9611,0.3662,6.11,45.20,81.16,0.609,1.31,0.942,1212,2,108,,,21.95
"       (2021 LD1)",2.803,0.6470,39.26,110.83,183.57,0.989,4.62,4.69,130,3,112,2,1,20.29
"       (2021 LL2)",1.727,0.7142,3.11,225.41,159.69,0.494,2.96,2.27,3311,0,66,,,21.58
"       (2021 MJ)",0.8924,0.1956,40.11,122.83,20.79,0.718,1.07,0.843,66,5,37,,,20.45
"       (2021 MX)",2.588,0.8827,18.29,267.20,236.69,0.304,4.87,4.16,20,7,70,,,21.93
"       (2021 MG1)",2.763,0.6533,24.24,173.93,183.79,0.958,4.57,4.59,3325,0,671,,,18.14
"       (2021 MK1)",0.8077,0.2880,19.24,273.99,198.98,0.575,1.04,0.726,1896,2,316,,,21.32
"       (2021 MU2)",0.631,0.6213,8.56,80.61,358.10,0.239,1.02,0.501,2920,2,28,,,19.67
"       (2021 NT1)",1.276,0.2549,24.52,298.14,132.84,0.951,1.60,1.44,3874,0,73,,,20.85
"       (2021 NW1)",2,0.5749,9.42,84.07,310.93,0.850,3.15,2.83,1096,0,44,,,21.51
"       (2021 NY1)",2.454,0.5956,6.16,174.74,172.11,0.993,3.92,3.85,152,3,180,2,2,21.84
"       (2021 NC5)",2.293,0.8688,7.67,141.01,295.20,0.301,4.29,3.47,8,8,20,,,20.44
"       (2021 NM8)",2.423,0.6033,16.06,306.54,23.84,0.961,3.88,3.77,68,5,37,,,22.00
"       (2021 NT14)",1.559,0.4086,6.72,41.45,15.08,0.922,2.20,1.95,2222,0,156,,,20.69
"       (2021 PT)",1.225,0.2462,10.15,152.30,234.00,0.924,1.53,1.36,2873,0,335,,,21.87
"       (2021 PH2)",0.8727,0.6006,10.07,315.29,214.69,0.349,1.40,0.815,1925,1,124,,,21.56
"       (2021 PH4)",2.716,0.6496,6.73,58.11,330.54,0.952,4.48,4.48,174,5,94,,,21.20
"       (2021 PC7)",0.83,0.3133,35.37,352.97,145.38,0.570,1.09,0.756,3307,1,55,,,19.39
"       (2021 PC9)",1.846,0.6679,11.30,315.44,267.83,0.613,3.08,2.51,64,5,44,,,21.20
"       (2021 PL23)",2.487,0.5840,8.10,193.18,194.28,1.034,3.94,3.92,123,5,169,,,21.95
"       (2021 PA24)",2.638,0.6402,30.48,238.48,156.50,0.949,4.33,4.28,139,4,113,,,19.22
"       (2021 PD24)",1.563,0.3941,7.28,83.06,357.32,0.947,2.18,1.95,2236,1,38,,,20.30
"       (2021 QA6)",3.494,0.7343,25.42,98.33,319.58,0.928,6.06,6.53,156,4,59,,,20.11
"       (2021 QP80)",1.791,0.4353,13.99,25.47,350.14,1.012,2.57,2.4,3241,0,59,,,19.78
"       (2021 RW9)",1.21,0.7106,63.29,8.86,126.31,0.350,2.07,1.33,14,9,18,,,20.99
"       (2021 RU12)",2.391,0.6359,10.92,205.16,232.52,0.870,3.91,3.7,200,4,85,,,21.63
"       (2021 RR23)",2.474,0.5982,30.98,254.28,16.83,0.994,3.95,3.89,26,7,20,,,20.52
"       (2021 SN1)",1.787,0.7791,12.38,208.37,284.82,0.395,3.18,2.39,5375,0,92,,,21.02
"       (2021 SX3)",2.379,0.6970,4.76,178.03,290.60,0.721,4.04,3.67,205,4,42,,,21.57
"       (2021 SP4)",1.467,0.4051,9.91,161.32,324.97,0.873,2.06,1.78,6093,0,166,,,20.96
"       (2021 SZ4)",1.543,0.8073,26.40,28.39,129.58,0.297,2.79,1.92,1471,1,220,,,20.47
"       (2021 TO1)",1.25,0.2104,40.27,17.89,328.39,0.987,1.51,1.4,23,8,22,,,21.18
"       (2021 TG4)",2.202,0.5843,7.78,46.94,216.50,0.915,3.49,3.27,3927,1,35,,,20.06
"       (2021 TA8)",1.307,0.3433,21.27,42.24,114.88,0.858,1.76,1.49,4371,0,45,,,21.26
"       (2021 TK15)",1.115,0.1339,56.51,31.55,162.37,0.966,1.26,1.18,36,6,49,,,21.87
"       (2021 TP21)",2.519,0.6775,25.41,8.06,116.30,0.812,4.23,4,57,6,58,,,20.20
"       (2021 TD32)",1.638,0.4212,25.33,218.91,133.30,0.948,2.33,2.1,699,1,56,,,21.89
"       (2021 UP1)",2.752,0.7453,42.59,222.69,67.92,0.701,4.80,4.56,14,7,56,,,20.75
"       (2021 UQ1)",2.841,0.6984,8.44,349.71,138.32,0.857,4.83,4.79,184,5,73,,,21.10
"       (2021 UN3)",2.034,0.7603,6.08,170.85,110.35,0.488,3.58,2.9,26,6,50,,,21.42
"       (2021 UM5)",2.149,0.6677,9.48,42.81,108.48,0.714,3.58,3.15,41,6,43,,,21.64
"       (2021 UU5)",1.921,0.7252,44.94,62.29,99.00,0.528,3.31,2.66,2966,0,129,,,19.18
"       (2021 UV7)",2.194,0.5904,8.32,10.46,296.34,0.899,3.49,3.25,14,9,29,,,21.35
"       (2021 VW3)",2.004,0.5996,4.56,262.62,75.55,0.802,3.21,2.84,934,1,125,,,21.86
"       (2021 VB4)",2.551,0.6190,39.07,203.97,172.06,0.972,4.13,4.08,6,9,27,,,21.56
"       (2021 VO6)",1.045,0.3446,19.81,77.65,80.75,0.685,1.41,1.07,412,2,41,,,21.11
"       (2021 VS6)",1.863,0.5136,11.91,129.41,26.04,0.906,2.82,2.54,228,4,127,,,21.00
"       (2021 VK11)",1.424,0.3238,9.09,315.77,157.35,0.963,1.88,1.7,159,4,65,,,21.65
"       (2021 VG19)",2.049,0.5821,14.78,48.30,323.38,0.856,3.24,2.93,2426,2,61,,,21.24
"       (2021 VN22)",0.8863,0.3258,4.49,303.53,236.36,0.598,1.18,0.834,22,9,17,,,21.50
"       (2021 VR27)",2.033,0.4955,3.53,131.59,352.34,1.026,3.04,2.9,176,4,649,,,21.81
"       (2021 WD)",2.397,0.6564,9.09,311.09,47.55,0.823,3.97,3.71,43,6,65,,,21.30
"       (2021 WC8)",2.615,0.7010,17.72,318.58,241.16,0.782,4.45,4.23,7912,0,234,,,19.81
"       (2021 XG2)",1.515,0.4097,14.18,75.81,301.83,0.894,2.14,1.87,51,6,192,,,21.93
"       (2021 XU2)",1.685,0.4249,29.06,232.47,193.72,0.969,2.40,2.19,1464,1,56,,,19.94
"       (2021 XJ5)",1.431,0.3963,12.15,272.35,112.95,0.864,2.00,1.71,2855,0,146,,,20.98
"       (2021 XL6)",1.477,0.3392,23.19,59.89,343.83,0.976,1.98,1.79,101,5,75,,,21.19
"       (2021 YJ)",2.303,0.5618,32.37,274.25,176.47,1.009,3.60,3.5,97,6,227,,,19.90
"       (2022 AK)",1.152,0.5385,5.85,77.89,260.51,0.532,1.77,1.24,31,7,52,,,22.03
"       (2022 AP)",2.563,0.6204,11.40,73.68,343.31,0.973,4.15,4.1,37,6,58,,,21.80
"       (2022 AC1)",1.759,0.5451,8.16,250.29,307.80,0.800,2.72,2.33,2815,0,139,,,20.97
"       (2022 AH1)",2.75,0.7199,5.07,76.85,318.40,0.770,4.73,4.56,33,6,67,,,21.51
"       (2022 AY1)",1.194,0.2389,25.52,107.26,117.71,0.908,1.48,1.3,26,6,74,,,22.01
"       (2022 AN2)",2.389,0.6265,12.61,92.67,328.02,0.892,3.89,3.69,39,6,72,,,21.62
"       (2022 AY2)",2.412,0.6145,10.94,42.06,332.23,0.930,3.89,3.74,36,7,88,,,19.81
"       (2022 AA3)",2.369,0.6904,8.00,94.08,126.19,0.733,4.00,3.65,234,5,60,,,20.57
"       (2022 AP7)",2.923,0.7148,13.83,192.38,113.56,0.833,5.01,5,1778,1,45,,,17.33
"       (2022 BA)",0.8079,0.4021,28.45,111.20,223.42,0.483,1.13,0.726,3033,1,158,,,21.36
"       (2022 BJ)",2.394,0.8004,6.81,102.38,278.80,0.478,4.31,3.7,32,6,220,,,21.46
"       (2022 BH1)",2.331,0.8659,8.61,316.11,46.71,0.312,4.35,3.56,35,7,47,,,20.91
"       (2022 BX1)",1.512,0.4255,2.95,289.69,300.61,0.869,2.16,1.86,761,0,232,,,21.65
"       (2022 BJ3)",2.772,0.6632,28.82,87.35,352.05,0.934,4.61,4.62,207,5,48,,,19.70
"       (2022 BJ4)",1.974,0.6494,2.79,124.75,90.33,0.692,3.26,2.77,208,5,83,,,21.67
"       (2022 BH7)",1.362,0.6447,19.17,148.84,108.04,0.484,2.24,1.59,25,2,311,4,2,20.97
"       (2022 CV)",1.267,0.6728,40.35,307.75,65.09,0.415,2.12,1.43,2608,1,165,,,20.19
"       (2022 CY)",1.63,0.6370,13.77,345.80,272.00,0.592,2.67,2.08,762,1,111,,,21.71
"       (2022 CN1)",1.322,0.2229,27.67,127.43,6.83,1.028,1.62,1.52,6528,0,86,,,21.32
"       (2022 CQ1)",0.8963,0.6041,24.18,340.24,307.48,0.355,1.44,0.849,56,5,152,,,20.68
"       (2022 CS1)",2.16,0.7352,13.83,150.39,97.47,0.572,3.75,3.17,16,8,60,,,21.57
"       (2022 CQ3)",1.925,0.6547,1.96,328.88,99.34,0.665,3.19,2.67,3791,0,126,,,21.43
"       (2022 CR4)",2.436,0.6303,26.55,17.33,219.72,0.900,3.97,3.8,227,4,254,,,19.21
"       (2022 EX)",1.813,0.4753,27.53,156.86,325.08,0.951,2.68,2.44,78,5,286,,,21.40
"       (2022 FG)",2.228,0.6797,20.89,170.49,104.53,0.714,3.74,3.33,57,6,57,,,21.64
"       (2022 FU3)",2.102,0.4997,5.16,94.26,172.27,1.052,3.15,3.05,1210,0,176,,,21.40
"       (2022 FJ4)",2.802,0.6713,20.22,342.90,328.38,0.921,4.68,4.69,5075,0,62,,,18.80
"       (2022 FE6)",2.008,0.5792,9.96,166.08,116.77,0.845,3.17,2.85,44,6,90,,,21.81
"       (2022 GY2)",2.167,0.8650,6.20,195.36,237.85,0.293,4.04,3.19,25,7,179,,,21.69
"       (2022 GJ3)",1.671,0.3873,12.26,35.89,155.66,1.024,2.32,2.16,4258,0,310,,,20.97
"       (2022 GN5)",1.581,0.4044,31.58,208.51,136.71,0.942,2.22,1.99,5141,2,81,,,18.64
"       (2022 HB)",1.064,0.3814,6.43,42.28,61.73,0.658,1.47,1.1,1035,0,403,1,2,21.94
"       (2022 HT2)",1.848,0.5771,1.61,298.29,20.60,0.782,2.91,2.51,67,3,87,1,1,20.97
"       (2022 HC3)",2.926,0.7629,5.63,216.17,98.13,0.694,5.16,5,3866,0,82,,,20.68
"       (2022 HG5)",2.905,0.6774,12.20,152.78,154.90,0.937,4.87,4.95,205,4,85,,,21.14
"       (2022 JG1)",1.974,0.5108,10.69,132.65,38.80,0.966,2.98,2.77,68,6,77,,,22.07
"       (2022 JA2)",1.935,0.5002,26.23,189.77,328.32,0.967,2.90,2.69,4300,0,86,,,19.37
"       (2022 JQ2)",1.707,0.3956,5.58,273.46,29.43,1.031,2.38,2.23,3991,0,67,,,21.65
"       (2022 KA4)",2.294,0.6370,10.30,110.55,248.14,0.833,3.76,3.47,2773,0,48,,,19.20
"       (2022 KM4)",2.072,0.7815,5.36,297.16,73.23,0.453,3.69,2.98,13,8,39,,,20.95
"       (2022 KP5)",1.696,0.7407,14.87,75.76,292.86,0.440,2.95,2.21,19,7,95,,,21.52
"       (2022 LB1)",2.724,0.6263,23.92,86.06,200.62,1.018,4.43,4.5,44,6,50,,,21.87
"       (2022 LX1)",2.589,0.6252,2.10,111.13,211.61,0.970,4.21,4.17,248,3,251,,,20.00
"       (2022 MN)",2.163,0.6334,5.59,103.93,257.71,0.793,3.53,3.18,233,4,46,,,21.52
"       (2022 ME4)",2.402,0.5611,13.52,132.64,167.56,1.054,3.75,3.72,95,5,51,,,21.77
"       (2022 MK5)",2.215,0.5303,10.82,325.39,359.43,1.040,3.39,3.3,29,7,18,,,21.34
"       (2022 NH1)",1.211,0.4043,22.55,148.32,266.09,0.721,1.70,1.33,2923,1,44,,,21.02
"       (2022 OH)",2.566,0.6276,0.64,257.23,128.65,0.955,4.18,4.11,213,4,185,,,20.72
"       (2022 OL)",2.066,0.6740,6.58,328.99,240.08,0.674,3.46,2.97,49,6,66,,,21.63
"       (2022 OE2)",2.447,0.8992,4.68,107.58,330.15,0.247,4.65,3.83,8,9,71,,,21.01
"       (2022 OQ2)",2.814,0.6928,9.21,60.63,325.92,0.864,4.76,4.72,186,5,51,,,21.64
"       (2022 OT2)",1.729,0.5147,7.01,70.10,322.54,0.839,2.62,2.27,181,4,23,,,21.85
"       (2022 OY4)",1.707,0.5705,6.91,275.77,291.99,0.733,2.68,2.23,27,7,37,,,21.66
"       (2022 QZ5)",1.814,0.6940,10.72,37.44,69.86,0.555,3.07,2.44,37,6,59,,,20.47
"       (2022 QG41)",2.062,0.5358,8.65,37.80,11.25,0.957,3.17,2.96,165,5,44,,,21.88
"       (2022 QU60)",2.436,0.8124,27.90,33.42,72.79,0.457,4.42,3.8,1427,2,42,,,18.69
"       (2022 RB)",2.299,0.6452,4.64,248.55,22.04,0.815,3.78,3.48,49,6,110,,,21.55
"       (2022 RX3)",2.63,0.6402,70.59,18.48,13.16,0.946,4.31,4.27,219,4,92,,,17.70
"       (2022 RE4)",2.259,0.5636,10.33,97.80,325.81,0.986,3.53,3.39,184,4,39,,,20.56
"       (2022 RM4)",2.454,0.5969,38.30,218.14,181.74,0.989,3.92,3.84,168,3,423,0,2,19.63
"       (2022 SN8)",2.258,0.5832,14.18,303.78,168.07,0.941,3.58,3.39,216,4,72,,,19.57
"       (2022 SF11)",1.405,0.3114,7.53,158.86,334.26,0.967,1.84,1.67,2861,0,92,,,21.49
"       (2022 SD12)",2.673,0.6412,15.60,233.81,141.59,0.959,4.39,4.37,94,4,108,,,21.25
"       (2022 SW12)",2.095,0.5424,26.44,182.91,140.59,0.959,3.23,3.03,40,6,43,,,21.10
"       (2022 SF95)",2.126,0.5855,9.34,164.47,317.55,0.881,3.37,3.1,1338,0,225,,,20.51
"       (2022 SF289)",2.371,0.6257,23.78,341.83,313.09,0.888,3.85,3.65,33,6,27,,,21.45
"       (2022 TN1)",1.644,0.4042,29.79,38.12,220.84,0.979,2.31,2.11,1304,0,386,,,20.24
"       (2022 UN)",2.247,0.7067,9.87,27.10,274.51,0.659,3.83,3.37,38,6,222,,,21.59
"       (2022 UE1)",2.704,0.6705,12.68,42.48,43.03,0.891,4.52,4.45,202,4,50,,,20.66
"       (2022 UT2)",2.61,0.6558,13.18,161.34,147.45,0.898,4.32,4.22,42,6,43,,,20.81
"       (2022 UN3)",2.202,0.5440,19.67,354.04,348.04,1.004,3.40,3.27,19,6,22,,,20.90
"       (2022 UK7)",1.144,0.1722,44.36,214.13,53.36,0.947,1.34,1.22,4315,0,34,,,21.98
"       (2022 UD9)",1.46,0.4025,9.03,93.47,47.70,0.872,2.05,1.76,245,3,169,2,1,21.81
"       (2022 UL9)",1.472,0.5838,3.83,181.02,112.37,0.613,2.33,1.79,3342,0,126,,,21.98
"       (2022 UU11)",0.9132,0.2501,14.23,345.33,224.18,0.685,1.14,0.873,682,2,29,,,21.05
"       (2022 US21)",0.9328,0.3894,22.87,26.35,230.92,0.570,1.30,0.901,385,2,69,,,21.83
"       (2022 UX21)",2.657,0.6629,0.38,231.11,88.25,0.896,4.42,4.33,199,5,98,,,20.88
"       (2022 UC22)",1.89,0.4615,28.98,46.69,1.70,1.018,2.76,2.6,151,5,154,,,21.18
"       (2022 UE28)",1.562,0.4152,17.74,12.97,134.62,0.914,2.21,1.95,1681,0,162,,,21.28
"       (2022 UJ65)",1.906,0.5954,9.91,250.64,245.01,0.771,3.04,2.63,63,5,26,,,21.98
"       (2022 VX2)",1.686,0.4463,12.24,207.93,136.18,0.933,2.44,2.19,40,6,50,,,21.62
"       (2022 WE4)",1.83,0.4448,17.74,230.84,184.60,1.016,2.64,2.48,4165,0,118,,,19.79
"       (2022 WN4)",1.102,0.1529,27.95,81.60,125.58,0.934,1.27,1.16,214,3,118,,,21.76
"       (2022 WS4)",2.844,0.6816,6.18,87.78,54.68,0.906,4.78,4.8,222,4,358,,,20.08
"       (2022 XQ)",1.619,0.5108,46.27,79.49,72.65,0.792,2.45,2.06,9,9,21,,,21.99
"       (2022 YN2)",2.68,0.7556,19.23,87.80,263.61,0.655,4.70,4.39,31,6,50,,,22.06
"       (2022 YB4)",1.512,0.3901,3.10,68.26,112.10,0.922,2.10,1.86,151,4,117,,,21.80
"       (2022 YU4)",2.024,0.5306,5.20,54.79,140.76,0.950,3.10,2.88,231,4,55,,,19.95
"       (2022 YU5)",2.617,0.6594,12.92,325.88,54.00,0.891,4.34,4.23,33,7,25,,,21.46
"       (2022 YO6)",1.671,0.5268,7.77,320.16,238.79,0.790,2.55,2.16,234,4,258,,,21.73
"       (2022 YR6)",2.777,0.8110,2.66,61.53,278.60,0.525,5.03,4.63,18,9,30,,,21.79
"       (2022 YK9)",2.818,0.6463,9.25,39.20,150.93,0.997,4.64,4.73,195,4,79,,,21.32
"       (2023 AB1)",3.076,0.8322,28.22,121.94,90.44,0.516,5.64,5.39,10,8,132,,,21.30
"       (2023 AJ1)",1.7,0.5352,66.26,289.16,245.40,0.790,2.61,2.22,164,2,168,,,20.39
"       (2023 BU2)",2.267,0.7063,8.49,117.60,277.29,0.666,3.87,3.41,38,5,31,,,21.00
"       (2023 BY9)",1.097,0.0551,44.44,330.43,347.06,1.036,1.16,1.15,87,6,118,,,21.03
"       (2023 BA10)",2.541,0.8083,12.03,342.56,286.55,0.487,4.60,4.05,44,5,169,,,19.65
"       (2023 CM)",2.212,0.6133,1.46,283.15,302.95,0.855,3.57,3.29,192,4,264,,,21.48
"       (2023 DQ)",1.613,0.5396,32.90,165.93,75.22,0.742,2.48,2.05,205,3,142,2,3,21.79
"       (2023 DP1)",1.862,0.5068,3.12,97.33,142.52,0.918,2.81,2.54,1857,0,91,,,21.21
"       (2023 DT1)",2.573,0.7549,3.71,185.81,253.23,0.631,4.52,4.13,46,6,107,,,21.30
"       (2023 EJ)",1.392,0.7530,35.78,359.81,296.62,0.344,2.44,1.64,22,7,66,,,20.82
"       (2023 EP1)",1.167,0.4474,31.37,349.94,81.56,0.645,1.69,1.26,73,6,200,,,20.47
"       (2023 EF3)",2.553,0.6969,55.69,152.45,113.64,0.774,4.33,4.08,104,4,60,,,21.01
"       (2023 FM)",2.158,0.6080,12.44,191.66,60.51,0.846,3.47,3.17,24,2,287,3,3,21.84
