"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2021 PG9)",1.439,0.3033,9.16,315.59,311.56,1.002,1.87,1.73,3,8,13,,,25.88
"       (2021 PY9)",2.082,0.4957,34.90,353.25,254.19,1.050,3.11,3,4400,0,69,,,18.41
"       (2021 PZ9)",0.9897,0.1941,5.30,137.64,58.05,0.798,1.18,0.985,3,6,11,,,26.94
"       (2021 PA10)",2.224,0.8392,7.99,117.01,329.90,0.358,4.09,3.32,5,9,12,,,22.67
"       (2021 PB10)",1.906,0.4654,15.88,336.55,43.91,1.019,2.79,2.63,26,6,36,,,23.10
"       (2021 PC10)",1.518,0.2633,11.13,159.32,214.52,1.118,1.92,1.87,116,4,140,,,22.34
"       (2021 PD10)",1.116,0.2855,34.09,152.57,54.48,0.797,1.43,1.18,24,6,35,,,21.95
"       (2021 PE10)",2.171,0.4669,4.82,220.59,137.06,1.157,3.18,3.2,133,5,219,,,20.71
"       (2021 PF10)",1.531,0.2150,17.14,153.81,209.50,1.202,1.86,1.89,879,2,40,,,22.78
"       (2021 PG10)",2.779,0.6298,5.66,332.27,51.47,1.029,4.53,4.63,148,5,75,,,21.94
"       (2021 PH10)",2.253,0.5021,4.45,309.62,20.77,1.122,3.38,3.38,48,5,41,,,24.71
"       (2021 PJ10)",2.129,0.4603,24.39,329.11,27.54,1.149,3.11,3.11,21,8,24,,,21.83
"       (2021 PA15)",2.05,0.5018,9.48,312.91,351.63,1.021,3.08,2.94,42,6,17,,,26.17
"       (2021 PB15)",1.178,0.1834,7.86,0.13,73.60,0.962,1.39,1.28,237,3,351,,,21.92
"       (2021 PC15)",2.362,0.5560,2.31,293.79,348.52,1.049,3.67,3.63,4,8,16,,,25.38
"       (2021 PD15)",1.711,0.3779,38.94,149.44,220.37,1.064,2.36,2.24,3,9,18,,,23.16
"       (2021 PE15)",2.308,0.4384,3.25,153.72,135.39,1.296,3.32,3.51,2,9,12,,,23.70
"       (2021 PF15)",2.282,0.4753,7.29,167.08,173.60,1.197,3.37,3.45,46,6,108,,,24.34
"       (2021 PR16)",1.111,0.0827,1.33,13.59,36.53,1.020,1.20,1.17,2601,0,41,,,26.53
"       (2021 PS16)",1.198,0.1952,6.78,151.65,285.88,0.964,1.43,1.31,224,3,76,,,23.12
"       (2021 PT16)",2.347,0.5050,1.49,38.68,301.15,1.162,3.53,3.6,52,6,17,,,24.70
"       (2021 PU16)",1.806,0.3372,15.05,345.80,318.63,1.197,2.42,2.43,50,5,25,,,23.15
"       (2021 PA17)",1.957,0.6247,5.17,141.49,106.80,0.734,3.18,2.74,1,8,30,,,27.82
"       (2021 PB17)",0.9395,0.1699,9.60,148.94,317.98,0.780,1.10,0.911,2,7,17,,,25.39
"       (2021 PC17)",1.867,0.6125,9.67,122.55,303.73,0.723,3.01,2.55,38,7,17,,,22.68
"       (2021 PN19)",2.098,0.3961,4.76,209.91,104.63,1.267,2.93,3.04,7,8,16,,,23.04
"       (2021 PO19)",2.398,0.5405,7.75,344.05,327.92,1.102,3.69,3.71,25,7,15,,,24.34
"       (2021 PF20)",3.272,0.8692,51.05,147.50,88.20,0.428,6.12,5.92,27,9,32,,,18.89
"       (2021 PB23)",1.26,0.1660,2.68,182.28,117.20,1.051,1.47,1.41,30,6,20,,,25.58
"       (2021 PC23)",2.183,0.4866,11.31,148.61,171.00,1.121,3.25,3.23,17,8,11,,,25.40
"       (2021 PJ23)",2.453,0.5201,17.44,157.99,180.05,1.177,3.73,3.84,49,5,55,,,22.46
"       (2021 PK23)",2.13,0.4621,7.98,337.73,322.40,1.146,3.11,3.11,24,7,23,,,23.80
"       (2021 PL23)",2.487,0.5840,8.10,193.18,194.28,1.034,3.94,3.92,123,5,169,,,21.95
"       (2021 PM23)",1.347,0.3711,36.46,142.62,88.39,0.847,1.85,1.56,6,9,14,,,24.32
"       (2021 PN23)",2.162,0.4570,5.22,141.41,148.43,1.174,3.15,3.18,9,8,11,,,25.45
"       (2021 PA24)",2.638,0.6402,30.48,238.48,156.50,0.949,4.33,4.28,139,4,113,,,19.22
"       (2021 PD24)",1.563,0.3941,7.28,83.06,357.32,0.947,2.18,1.95,2236,1,38,,,20.30
"       (2021 PN26)",0.7292,0.5775,20.34,133.69,37.69,0.308,1.15,0.623,760,2,59,,,20.35
"       (2021 PO26)",2.627,0.5569,4.35,138.52,204.69,1.164,4.09,4.26,7,9,11,,,25.00
"       (2021 PP26)",2.309,0.4596,1.22,44.14,263.51,1.248,3.37,3.51,22,7,11,,,24.32
"       (2021 PQ26)",1.533,0.5383,55.58,350.96,153.86,0.708,2.36,1.9,2456,1,67,,,18.73
"       (2021 PH27)",0.4617,0.7116,31.94,39.40,8.58,0.133,0.79,0.314,2408,2,97,,,17.72
"       (2021 PJ27)",2.753,0.5966,17.75,312.24,342.60,1.110,4.40,4.57,9,8,57,,,23.27
"       (2021 PL39)",2.58,0.6927,3.27,113.77,283.33,0.793,4.37,4.14,5,9,10,,,25.21
"       (2021 PL40)",1.316,0.3737,9.52,183.62,345.88,0.824,1.81,1.51,7637,2,40,,,20.87
"       (2021 PM40)",2.135,0.4477,8.50,118.57,205.87,1.179,3.09,3.12,8,9,10,,,23.05
"       (2021 PN40)",1.952,0.3390,5.45,319.51,76.51,1.290,2.61,2.73,4157,0,102,,,20.84
"       (2021 PY40)",1.537,0.4424,10.43,171.82,256.52,0.857,2.22,1.91,1013,0,281,,,20.96
"       (2021 PO41)",2.393,0.4601,29.53,354.02,31.67,1.292,3.49,3.7,192,4,372,,,18.83
"       (2021 PV41)",1.487,0.3975,11.15,170.84,206.22,0.896,2.08,1.81,123,6,15,,,23.05
"       (2021 PG46)",2.438,0.6912,7.46,293.62,150.89,0.753,4.12,3.81,6929,0,185,,,19.67
"       (2021 PE52)",2.645,0.7558,34.37,138.22,333.07,0.646,4.64,4.3,325,3,83,,,18.62
"       (2021 PO52)",2.406,0.5333,29.77,159.83,194.65,1.123,3.69,3.73,20,8,15,,,21.07
"       (2021 PS70)",2.035,0.4729,8.14,7.67,58.68,1.073,3.00,2.9,2278,0,150,,,20.31
"       (2021 PL132)",1.021,0.1582,23.21,130.18,277.53,0.860,1.18,1.03,1,7,11,,,28.21
"       (2021 PB136)",1.464,0.3458,8.61,293.71,126.71,0.958,1.97,1.77,202,4,64,,,22.39
"       (2021 PW210)",2.768,0.6386,3.83,137.87,198.96,1.000,4.54,4.61,2,8,12,,,27.14
"       (2021 PA211)",2.381,0.5743,3.36,132.65,172.79,1.014,3.75,3.67,1,8,7,,,29.73
"       (2021 QA)",2.743,0.6234,58.47,143.84,227.16,1.033,4.45,4.54,12,9,120,,,20.40
"       (2021 QC)",0.9219,0.3417,24.02,147.24,316.44,0.607,1.24,0.885,13,8,36,,,22.85
"       (2021 QD)",1.346,0.1584,19.90,144.22,142.63,1.133,1.56,1.56,7,8,16,,,23.84
"       (2021 QE)",1.822,0.3134,4.86,139.58,207.56,1.251,2.39,2.46,32,6,26,,,23.71
"       (2021 QF)",0.8055,0.3988,8.64,328.73,167.53,0.484,1.13,0.723,23,6,41,,,24.12
"       (2021 QG)",1.131,0.2353,1.91,352.31,67.32,0.865,1.40,1.2,25,6,27,,,26.09
"       (2021 QL)",2.772,0.5719,4.44,119.37,206.30,1.187,4.36,4.62,41,6,19,,,23.64
"       (2021 QM)",1.632,0.3882,18.00,147.00,227.70,0.998,2.27,2.09,4,8,12,,,24.77
"       (2021 QP)",2.767,0.6108,6.09,235.25,137.27,1.077,4.46,4.6,114,5,62,,,21.04
"       (2021 QR)",1.34,0.4541,20.20,339.23,243.65,0.731,1.95,1.55,1351,2,32,,,21.77
"       (2021 QW)",1.068,0.2390,20.52,163.35,273.96,0.813,1.32,1.1,584,1,107,,,23.24
"       (2021 QX)",2.262,0.4339,8.41,332.73,350.24,1.280,3.24,3.4,49,5,32,,,22.66
"       (2021 QA1)",1.192,0.1156,27.57,151.28,195.35,1.055,1.33,1.3,10,8,42,,,23.11
"       (2021 QC1)",1.557,0.4567,15.17,153.57,245.60,0.846,2.27,1.94,2,8,42,,,22.84
"       (2021 QD1)",1.468,0.3143,5.51,153.95,193.28,1.007,1.93,1.78,1,6,26,,,28.70
"       (2021 QE1)",2.319,0.5850,4.14,191.64,106.24,0.962,3.68,3.53,14,8,60,,,24.25
"       (2021 QF1)",0.874,0.3207,30.47,287.46,262.07,0.594,1.15,0.817,134,3,38,,,20.85
"       (2021 QG1)",2.415,0.5372,6.21,266.41,78.01,1.117,3.71,3.75,65,5,30,,,22.94
"       (2021 QH1)",2.219,0.5452,4.47,168.36,176.81,1.009,3.43,3.3,13,6,83,,,25.57
"       (2021 QL1)",0.9911,0.0959,19.77,336.95,162.26,0.896,1.09,0.987,374,2,50,,,24.04
"       (2021 QM1)",1.529,0.6724,1.76,192.80,255.55,0.501,2.56,1.89,271,4,94,,,24.29
"       (2021 QN1)",2.238,0.5568,1.26,127.67,174.29,0.992,3.48,3.35,13,8,28,,,25.91
"       (2021 QO1)",1.153,0.2479,2.73,334.00,281.98,0.867,1.44,1.24,10,7,21,,,26.87
"       (2021 QP1)",2.243,0.4770,2.87,338.21,32.59,1.173,3.31,3.36,108,5,53,,,22.80
"       (2021 QR1)",2.261,0.5138,15.37,161.40,183.80,1.099,3.42,3.4,71,5,117,,,21.41
"       (2021 QS1)",1.643,0.3944,14.48,336.52,290.48,0.995,2.29,2.11,13,7,36,,,22.73
"       (2021 QV1)",0.8652,0.4076,5.97,331.50,227.93,0.512,1.22,0.805,10,5,27,,,26.61
"       (2021 QW1)",2.232,0.5188,19.85,267.31,92.08,1.074,3.39,3.33,93,5,26,,,21.44
"       (2021 QX1)",1.411,0.3458,11.37,158.41,91.20,0.923,1.90,1.68,5,8,14,,,23.91
"       (2021 QY1)",1.541,0.3443,0.56,73.65,285.78,1.011,2.07,1.91,39,6,17,,,26.52
"       (2021 QA2)",2.066,0.5737,7.10,180.69,226.48,0.881,3.25,2.97,17,7,103,,,24.04
"       (2021 QB2)",1.402,0.1199,21.28,329.22,329.12,1.234,1.57,1.66,17,7,24,,,22.76
"       (2021 QE2)",0.7551,0.4879,3.83,324.79,213.97,0.387,1.12,0.656,749,2,105,,,24.49
"       (2021 QF2)",2.062,0.4700,1.01,312.89,8.26,1.093,3.03,2.96,10,8,21,,,26.03
"       (2021 QG2)",1.123,0.2255,10.59,165.48,266.15,0.870,1.38,1.19,18,7,26,,,25.42
"       (2021 QH2)",1.004,0.2851,10.32,333.74,132.65,0.718,1.29,1.01,1087,1,38,,,25.05
"       (2021 QJ2)",1.482,0.3250,14.17,172.76,239.46,1.000,1.96,1.8,14,7,32,,,23.80
"       (2021 QK2)",0.8731,0.3320,3.30,270.52,227.85,0.583,1.16,0.816,16,7,26,,,24.39
"       (2021 QM2)",1.909,0.6293,4.05,157.26,259.34,0.708,3.11,2.64,1,7,19,,,28.45
"       (2021 QN2)",1.253,0.0958,4.46,164.39,200.46,1.133,1.37,1.4,31,7,71,,,24.80
"       (2021 QO2)",1.131,0.1490,20.40,159.35,296.47,0.962,1.30,1.2,194,3,70,,,23.77
"       (2021 QP2)",2.942,0.6099,38.60,213.32,200.63,1.148,4.74,5.05,218,4,65,,,18.29
"       (2021 QR2)",1.183,0.0659,11.45,334.36,279.30,1.105,1.26,1.29,10,8,20,,,24.80
"       (2021 QB3)",1.488,0.3288,6.58,161.15,159.83,0.999,1.98,1.82,59,5,315,,,23.76
"       (2021 QC3)",1.63,0.4092,19.76,163.74,235.21,0.963,2.30,2.08,27,7,34,,,24.24
"       (2021 QD3)",0.8662,0.3087,5.67,166.34,342.40,0.599,1.13,0.806,24,6,38,,,24.59
"       (2021 QE3)",1.484,0.5549,8.61,175.53,59.43,0.660,2.31,1.81,8,8,30,,,23.47
"       (2021 QH3)",2.791,0.5994,34.47,344.30,331.22,1.118,4.46,4.66,8,8,35,,,22.55
"       (2021 QJ3)",1.437,0.2868,9.98,160.50,142.40,1.025,1.85,1.72,5,7,31,,,25.75
"       (2021 QK3)",2.321,0.5500,9.57,159.99,196.33,1.044,3.60,3.54,16,8,32,,,24.54
"       (2021 QL3)",1.979,0.6782,8.04,151.05,283.49,0.637,3.32,2.78,8,8,33,,,23.13
"       (2021 QM3)",1.364,0.2236,10.80,166.44,247.49,1.059,1.67,1.59,101,5,57,,,22.98
"       (2021 QN3)",2.678,0.5822,16.49,166.55,222.41,1.119,4.24,4.38,92,5,173,,,21.44
"       (2021 QO3)",2.978,0.7852,58.37,158.35,81.98,0.640,5.32,5.14,8,9,43,,,22.71
"       (2021 QP3)",1.133,0.3774,9.51,168.23,46.91,0.705,1.56,1.21,10,7,28,,,22.70
"       (2021 QR3)",0.9358,0.4402,9.44,356.52,119.65,0.524,1.35,0.905,13,7,36,,,23.92
"       (2021 QV3)",1.62,0.4186,2.89,155.65,140.24,0.942,2.30,2.06,6,6,11,,,30.24
"       (2021 QW3)",2.193,0.5756,8.80,335.27,304.56,0.931,3.46,3.25,1,8,10,,,26.16
"       (2021 QX3)",2.161,0.4992,9.16,153.74,137.53,1.082,3.24,3.18,8,8,11,,,24.07
"       (2021 QY3)",1.724,0.5155,2.68,164.42,238.83,0.835,2.61,2.26,6,8,16,,,25.78
"       (2021 QJ4)",2.261,0.4877,6.87,235.15,59.92,1.158,3.36,3.4,26,8,33,,,22.22
"       (2021 QK4)",2.152,0.4870,6.86,312.70,38.21,1.104,3.20,3.16,27,7,21,,,24.59
"       (2021 QY4)",2.296,0.4538,11.31,159.09,162.56,1.254,3.34,3.48,3,9,13,,,23.42
"       (2021 QZ4)",2.588,0.5194,12.05,177.36,189.47,1.244,3.93,4.16,55,5,28,,,22.71
"       (2021 QD5)",2.19,0.4499,8.81,176.89,150.57,1.204,3.17,3.24,15,8,23,,,24.46
"       (2021 QE5)",1.36,0.2165,18.93,325.84,218.17,1.065,1.65,1.59,919,2,42,,,22.09
"       (2021 QF5)",2.248,0.5459,1.22,256.68,135.06,1.021,3.48,3.37,93,5,193,,,23.72
"       (2021 QG5)",1.659,0.2897,3.28,108.87,302.96,1.179,2.14,2.14,671,3,44,,,21.95
"       (2021 QK5)",1.957,0.3505,15.61,359.94,356.06,1.271,2.64,2.74,2916,1,143,,,19.23
"       (2021 QL5)",2.271,0.4691,23.18,357.59,65.22,1.205,3.34,3.42,107,5,52,,,20.65
"       (2021 QM5)",2.406,0.6540,9.77,220.75,352.75,0.832,3.98,3.73,9,9,16,,,19.52
"       (2021 QP5)",1.305,0.1126,15.14,338.26,350.58,1.158,1.45,1.49,1119,0,28,,,24.28
"       (2021 QQ5)",2.09,0.4752,6.05,342.17,315.89,1.097,3.08,3.02,4,9,18,,,24.88
"       (2021 QR5)",1.954,0.4772,6.88,152.77,141.01,1.022,2.89,2.73,7,8,10,,,26.19
"       (2021 QU5)",2.179,0.4533,9.22,344.35,14.84,1.191,3.17,3.22,56,5,31,,,23.88
"       (2021 QV5)",2.539,0.6840,3.71,203.32,209.23,0.802,4.28,4.05,4,9,18,,,24.41
"       (2021 QW5)",2.198,0.4127,5.71,70.58,260.34,1.291,3.10,3.26,9,7,16,,,22.67
"       (2021 QZ5)",1.324,0.1379,10.60,158.55,142.93,1.142,1.51,1.52,4,8,15,,,25.25
"       (2021 QA6)",3.494,0.7343,25.42,98.33,319.58,0.928,6.06,6.53,156,4,59,,,20.11
"       (2021 QB6)",2.119,0.7878,17.69,147.99,327.01,0.450,3.79,3.08,79,5,39,,,20.46
"       (2021 QC6)",1.927,0.6150,10.81,242.20,167.08,0.742,3.11,2.68,180,5,26,,,20.80
"       (2021 QD6)",1.748,0.4111,8.53,291.76,328.76,1.029,2.47,2.31,7,8,12,,,22.84
"       (2021 QF6)",1.489,0.1319,18.19,158.72,291.69,1.292,1.69,1.82,5,8,18,,,22.25
"       (2021 QG6)",1.329,0.1344,19.21,153.80,62.62,1.150,1.51,1.53,5,8,12,,,22.96
"       (2021 QJ6)",2.312,0.5166,14.87,43.06,340.39,1.118,3.51,3.52,131,4,77,,,20.99
"       (2021 QK6)",1.66,0.2316,20.47,147.93,237.99,1.276,2.04,2.14,6,8,13,,,22.77
"       (2021 QV6)",1.608,0.4632,15.78,177.33,240.25,0.863,2.35,2.04,904,1,136,,,22.93
"       (2021 QF8)",1.3,0.6487,17.90,328.58,189.90,0.457,2.14,1.48,8,8,11,,,20.20
"       (2021 QB11)",2.716,0.5275,6.36,294.89,114.91,1.283,4.15,4.48,134,4,50,,,20.07
"       (2021 QO42)",2.157,0.4399,6.12,355.27,311.64,1.208,3.11,3.17,974,2,42,,,21.36
"       (2021 QU64)",2.504,0.4893,19.74,20.02,0.36,1.279,3.73,3.96,59,6,24,,,22.25
"       (2021 QP80)",1.791,0.4353,13.99,25.47,350.14,1.012,2.57,2.4,3241,0,59,,,19.78
"       (2021 QS83)",2.12,0.4545,6.76,352.11,315.32,1.157,3.08,3.09,90,4,27,,,22.37
"       (2021 RA)",1.874,0.5099,4.81,342.04,312.90,0.918,2.83,2.56,11,7,200,,,24.70
"       (2021 RB)",2.324,0.5591,2.08,319.14,39.67,1.025,3.62,3.54,9,8,64,,,26.07
"       (2021 RC)",1.918,0.5986,30.86,335.24,287.58,0.770,3.07,2.66,18,7,37,,,22.40
"       (2021 RD)",1.347,0.2063,14.99,330.65,327.90,1.069,1.62,1.56,30,6,23,,,22.48
"       (2021 RE)",1.288,0.2509,20.67,166.51,137.10,0.965,1.61,1.46,25,7,45,,,23.08
"       (2021 RF)",2.154,0.5301,2.53,339.12,5.00,1.012,3.30,3.16,3,6,61,,,27.73
"       (2021 RG)",1.622,0.4548,6.14,319.40,318.63,0.884,2.36,2.07,1,9,21,,,25.10
"       (2021 RH)",0.9554,0.0876,15.49,162.12,28.13,0.872,1.04,0.934,4,5,132,,,25.78
"       (2021 RJ)",2.095,0.4919,5.93,331.79,343.34,1.064,3.13,3.03,17,7,34,,,24.70
"       (2021 RK)",1.716,0.4054,14.27,166.20,218.94,1.021,2.41,2.25,26,7,34,,,24.20
"       (2021 RL)",2.593,0.5877,11.57,227.34,187.20,1.069,4.12,4.18,118,5,85,,,21.23
"       (2021 RM)",1.065,0.2627,32.26,340.01,256.27,0.785,1.34,1.1,2,9,22,,,24.10
"       (2021 RN)",2.034,0.6443,2.70,162.84,100.18,0.723,3.34,2.9,15,8,28,,,26.70
"       (2021 RP)",3.057,0.7371,6.08,51.94,0.00,0.804,5.31,5.35,13,8,40,,,22.68
"       (2021 RQ)",2.562,0.6551,16.60,166.09,112.31,0.884,4.24,4.1,23,7,34,,,22.60
"       (2021 RR)",1.448,0.2643,2.12,213.64,123.35,1.065,1.83,1.74,62,5,58,,,24.80
"       (2021 RS)",0.9046,0.1712,2.16,347.05,173.42,0.750,1.06,0.86,43,6,148,,,24.94
"       (2021 RT)",1.689,0.3356,18.91,178.25,162.34,1.122,2.26,2.19,52,6,34,,,23.15
"       (2021 RU)",2.098,0.5235,0.68,162.43,230.65,1.000,3.20,3.04,14,9,43,,,25.37
"       (2021 RV)",1.88,0.4982,5.82,333.77,326.72,0.943,2.82,2.58,12,7,18,,,26.16
"       (2021 RW)",2.004,0.5210,5.96,182.46,113.81,0.960,3.05,2.84,24,8,23,,,25.18
"       (2021 RX)",1.324,0.2283,4.07,335.08,4.46,1.022,1.63,1.52,2,7,16,,,27.86
"       (2021 RY)",2.453,0.5137,5.70,265.12,89.11,1.193,3.71,3.84,57,5,40,,,22.79
"       (2021 RZ)",1.785,0.3367,34.83,1.21,329.55,1.184,2.39,2.38,57,6,70,,,20.60
"       (2021 RA1)",2.154,0.5291,10.00,341.33,336.99,1.014,3.29,3.16,14,7,64,,,25.42
"       (2021 RB1)",1.303,0.2130,28.39,344.14,5.36,1.025,1.58,1.49,5,7,152,,,24.07
"       (2021 RC1)",1.825,0.5641,9.74,346.24,279.37,0.795,2.85,2.46,9,8,38,,,24.58
"       (2021 RD1)",1.57,0.3492,11.56,340.99,26.19,1.022,2.12,1.97,3,9,12,,,24.32
"       (2021 RE1)",2.313,0.5055,9.28,201.62,176.70,1.144,3.48,3.52,84,4,112,,,22.91
"       (2021 RF1)",1.352,0.2151,5.02,172.55,207.60,1.061,1.64,1.57,122,5,72,,,23.61
"       (2021 RG1)",2.136,0.6050,10.48,164.05,263.28,0.844,3.43,3.12,8,8,22,,,23.64
"       (2021 RH1)",1.455,0.2742,6.23,163.73,151.88,1.056,1.85,1.75,7,8,16,,,25.87
"       (2021 RK1)",2.365,0.6391,2.49,170.28,116.46,0.853,3.88,3.64,1,7,18,,,27.11
"       (2021 RN1)",1.584,0.3210,39.48,338.95,326.30,1.076,2.09,1.99,734,1,160,,,22.31
"       (2021 RO1)",1.079,0.2156,8.13,151.33,325.60,0.847,1.31,1.12,3288,0,80,,,22.73
"       (2021 RP1)",2.761,0.5530,11.61,344.54,20.54,1.234,4.29,4.59,88,5,50,,,21.45
"       (2021 RQ1)",1.257,0.1956,10.33,167.69,212.93,1.011,1.50,1.41,4,8,18,,,26.33
"       (2021 RR1)",1.503,0.2749,6.78,322.72,77.04,1.090,1.92,1.84,125,4,45,,,22.60
"       (2021 RS1)",2.052,0.5018,3.71,158.43,158.24,1.022,3.08,2.94,2,8,11,,,26.32
"       (2021 RT1)",2.283,0.7226,4.12,343.46,275.51,0.633,3.93,3.45,8,7,56,,,25.21
"       (2021 RU1)",1.488,0.3172,4.04,174.95,188.46,1.016,1.96,1.82,6,7,51,,,26.92
"       (2021 RV1)",1.083,0.2359,2.71,333.38,102.38,0.828,1.34,1.13,3,6,39,,,27.35
"       (2021 RW1)",1.804,0.5305,10.33,336.55,297.91,0.847,2.76,2.42,4,9,29,,,23.64
"       (2021 RZ1)",1.277,0.0732,36.79,350.59,231.43,1.184,1.37,1.44,23,6,31,,,21.22
"       (2021 RA2)",1.452,0.2568,13.41,25.91,231.88,1.079,1.82,1.75,5176,0,73,,,21.32
"       (2021 RB2)",3.207,0.7130,13.15,181.36,235.25,0.920,5.49,5.74,31,7,50,,,22.69
"       (2021 RC2)",2.037,0.5100,3.60,339.64,336.28,0.998,3.08,2.91,64,6,16,,,25.16
"       (2021 RD2)",1.418,0.6101,43.89,170.89,291.47,0.553,2.28,1.69,10,9,32,,,23.15
"       (2021 RE2)",1.301,0.2257,6.22,334.48,41.25,1.008,1.60,1.48,1,8,16,,,27.44
"       (2021 RF2)",0.8837,0.2314,4.19,5.08,139.99,0.679,1.09,0.831,29,6,46,,,25.75
"       (2021 RG2)",0.8826,0.2136,14.78,165.88,30.74,0.694,1.07,0.829,4,5,193,,,25.38
"       (2021 RH2)",1.299,0.2091,30.82,164.24,205.65,1.027,1.57,1.48,8,8,107,,,24.14
"       (2021 RJ2)",1.194,0.1032,3.26,236.92,90.86,1.071,1.32,1.3,62,4,97,,,24.21
"       (2021 RK2)",2.592,0.7363,2.94,329.46,105.00,0.684,4.50,4.17,158,4,36,,,23.59
"       (2021 RL2)",2.128,0.7012,6.57,297.14,319.14,0.636,3.62,3.1,25,7,22,,,21.30
"       (2021 RM2)",1.966,0.6328,16.00,145.44,343.22,0.722,3.21,2.76,1070,1,59,,,19.86
"       (2021 RN2)",1.368,0.2991,5.36,350.38,280.59,0.959,1.78,1.6,8,8,14,,,25.09
"       (2021 RP2)",1.103,0.1764,0.03,342.25,73.10,0.908,1.30,1.16,4,4,61,,,30.29
"       (2021 RQ2)",0.968,0.1271,1.27,349.48,111.63,0.845,1.09,0.952,3,3,19,,,29.54
"       (2021 RR2)",1.89,0.4994,2.24,291.69,107.46,0.946,2.83,2.6,1,9,19,,,24.48
"       (2021 RS2)",1.307,0.5048,14.57,165.59,273.73,0.647,1.97,1.49,1,6,41,,,30.35
"       (2021 RT2)",2.188,0.5217,1.42,226.42,122.59,1.047,3.33,3.24,21,8,26,,,26.19
"       (2021 RU2)",0.9148,0.3655,6.71,258.67,262.99,0.580,1.25,0.875,1,8,18,,,23.28
"       (2021 RV2)",1.459,0.3043,7.01,344.01,18.51,1.015,1.90,1.76,1,8,12,,,26.08
"       (2021 RW2)",1.724,0.2868,45.45,170.68,233.62,1.229,2.22,2.26,3863,0,112,,,20.62
"       (2021 RX2)",1.454,0.2873,28.37,344.07,315.80,1.036,1.87,1.75,9,8,45,,,24.39
"       (2021 RF3)",0.8996,0.2480,19.92,166.54,321.03,0.676,1.12,0.853,2,6,31,,,26.26
"       (2021 RG3)",1.176,0.2652,25.25,168.10,91.40,0.864,1.49,1.28,7,8,32,,,24.79
"       (2021 RL3)",2.149,0.7481,10.99,175.24,275.87,0.541,3.76,3.15,10,8,83,,,23.71
"       (2021 RM3)",1.328,0.2718,8.99,343.77,41.79,0.967,1.69,1.53,1,7,43,,,27.69
"       (2021 RN3)",1.351,0.2332,17.20,172.14,213.53,1.036,1.67,1.57,20,8,36,,,25.11
"       (2021 RO3)",1.865,0.4567,17.26,345.33,305.15,1.013,2.72,2.55,6,8,18,,,24.39
"       (2021 RP3)",1.837,0.5135,3.47,329.60,318.55,0.894,2.78,2.49,8,8,31,,,24.94
"       (2021 RQ3)",2.211,0.5377,7.88,170.71,203.65,1.022,3.40,3.29,7,8,40,,,24.27
"       (2021 RR3)",2.533,0.5578,6.95,341.85,2.59,1.120,3.95,4.03,13,8,24,,,25.03
"       (2021 RS3)",2.133,0.4867,6.45,161.91,165.48,1.095,3.17,3.11,19,7,31,,,24.86
"       (2021 RT3)",2.258,0.4872,5.28,166.40,196.19,1.158,3.36,3.39,21,7,31,,,24.02
"       (2021 RU3)",2.619,0.6666,3.37,333.35,313.40,0.873,4.37,4.24,8,8,48,,,24.89
"       (2021 RW3)",2.306,0.8114,2.54,203.71,31.75,0.435,4.18,3.5,6,9,39,,,23.02
"       (2021 RX3)",1.215,0.1025,2.95,322.09,39.49,1.091,1.34,1.34,55,4,45,,,25.65
"       (2021 RY3)",0.7696,0.4205,13.52,344.34,160.26,0.446,1.09,0.675,5,7,26,,,25.66
"       (2021 RZ3)",1.014,0.0534,1.67,343.01,243.44,0.960,1.07,1.02,30,4,58,,,27.33
"       (2021 RA4)",0.8965,0.2618,17.66,165.02,33.67,0.662,1.13,0.849,16,5,41,,,24.32
"       (2021 RB4)",1.388,0.2336,23.26,167.97,193.47,1.064,1.71,1.64,7,8,29,,,24.93
"       (2021 RE4)",2.092,0.4558,6.94,185.59,157.41,1.138,3.05,3.03,28,7,26,,,24.45
"       (2021 RF4)",2.501,0.5159,3.91,40.02,327.23,1.211,3.79,3.95,61,5,46,,,23.55
"       (2021 RG4)",2.184,0.4682,5.98,24.33,350.63,1.162,3.21,3.23,50,6,32,,,23.82
"       (2021 RH4)",1.775,0.4281,4.03,145.36,237.16,1.015,2.54,2.37,33,7,17,,,25.14
"       (2021 RK4)",2.092,0.5223,7.20,341.44,333.03,0.999,3.19,3.03,2,8,36,,,26.07
"       (2021 RL4)",1.575,0.3533,15.36,351.88,36.25,1.018,2.13,1.98,4,8,21,,,24.92
"       (2021 RP4)",1.979,0.5020,4.76,202.92,93.14,0.986,2.97,2.78,31,7,62,,,23.10
"       (2021 RQ4)",1.252,0.2938,2.85,342.36,69.20,0.884,1.62,1.4,3,7,34,,,28.88
"       (2021 RR4)",1.576,0.3510,5.83,170.73,203.62,1.023,2.13,1.98,17,7,31,,,26.92
"       (2021 RS4)",1.407,0.4537,3.45,331.32,110.14,0.769,2.05,1.67,27,8,17,,,25.08
"       (2021 RT4)",1.954,0.5052,6.03,164.61,150.00,0.967,2.94,2.73,7,7,35,,,28.17
"       (2021 RV4)",1.318,0.2118,17.04,165.95,224.54,1.039,1.60,1.51,24,7,26,,,25.24
"       (2021 RW4)",1.731,0.3834,14.53,343.96,7.97,1.067,2.39,2.28,13,8,76,,,25.07
